,Customer ID,Tenure Months,Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase (Thou. IDR),Churn Label,Longitude,Latitude,CLTV (Predicted Thou. IDR),cluster
4862,4862,14,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,65.13,No,106.816666,-6.2,3030.3,Short-term Customers with Low Consumption Levels
4863,4863,1,Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,65.195,No,106.816666,-6.2,5747.3,Short-term Customers with Low Consumption Levels
4864,4864,56,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Debit,84.045,No,106.816666,-6.2,6052.8,Long-term Customers with High Consumption Levels
4865,4865,68,Jakarta,Mid End,Yes,Yes,No,Yes,Yes,Yes,Debit,103.48,No,106.816666,-6.2,7281.3,Long-term Customers with High Consumption Levels
4866,4866,14,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.35,No,106.816666,-6.2,3890.9,Short-term Customers with Low Consumption Levels
4867,4867,68,Jakarta,High End,Yes,No,No,Yes,Yes,Yes,Pulsa,129.415,No,106.816666,-6.2,5614.7,Long-term Customers with High Consumption Levels
4868,4868,55,Jakarta,High End,No,No,No,No,No,No,Pulsa,96.2,No,106.816666,-6.2,6445.4,Long-term Customers with High Consumption Levels
4869,4869,16,Jakarta,Mid End,Yes,No,No,No,Yes,No,Pulsa,50.57,No,106.816666,-6.2,4290,Short-term Customers with Low Consumption Levels
4870,4870,9,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,103.415,No,106.816666,-6.2,7554.3,Short-term Customers with High Consumption Levels
4871,4871,53,Jakarta,Mid End,Yes,Yes,No,No,No,Yes,Debit,60.19,No,106.816666,-6.2,8118.5,Long-term Customers with Low Consumption Levels
4872,4872,70,Jakarta,High End,Yes,Yes,Yes,No,Yes,No,Credit,129.155,No,106.816666,-6.2,5356,Long-term Customers with High Consumption Levels
4873,4873,14,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,124.54,No,106.816666,-6.2,4512.3,Short-term Customers with High Consumption Levels
4874,4874,10,Jakarta,High End,Yes,No,No,No,No,No,Credit,101.595,No,106.816666,-6.2,4423.9,Short-term Customers with High Consumption Levels
4875,4875,29,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.93,No,106.816666,-6.2,3676.4,Short-term Customers with Low Consumption Levels
4876,4876,30,Jakarta,Mid End,No,No,No,Yes,No,Yes,Credit,52.455,No,106.816666,-6.2,7091.5,Short-term Customers with Low Consumption Levels
4877,4877,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,No,Credit,102.96,No,106.816666,-6.2,5574.4,Long-term Customers with High Consumption Levels
4878,4878,10,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.17,No,106.816666,-6.2,6376.5,Short-term Customers with Low Consumption Levels
4879,4879,1,Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,64.87,No,106.816666,-6.2,7759.7,Short-term Customers with Low Consumption Levels
4880,4880,20,Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Credit,89.57,No,106.816666,-6.2,4244.5,Short-term Customers with High Consumption Levels
4881,4881,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,106.816666,-6.2,7610.2,Short-term Customers with Low Consumption Levels
4882,4882,29,Jakarta,High End,No,No,No,No,No,No,Credit,98.8,No,106.816666,-6.2,6921.2,Short-term Customers with High Consumption Levels
4883,4883,1,Jakarta,High End,No,No,No,Yes,No,No,Pulsa,96.2,No,106.816666,-6.2,5392.4,Short-term Customers with High Consumption Levels
4884,4884,3,Jakarta,High End,Yes,No,No,Yes,No,No,Digital Wallet,106.99,No,106.816666,-6.2,7481.5,Short-term Customers with High Consumption Levels
4885,4885,20,Jakarta,High End,Yes,No,Yes,No,Yes,No,Debit,116.22,No,106.816666,-6.2,2727.4,Short-term Customers with High Consumption Levels
4886,4886,64,Jakarta,High End,No,Yes,No,Yes,Yes,Yes,Credit,128.895,No,106.816666,-6.2,5967,Long-term Customers with High Consumption Levels
4887,4887,6,Jakarta,Mid End,Yes,No,No,No,No,No,Debit,38.285,No,106.816666,-6.2,5708.3,Short-term Customers with Low Consumption Levels
4888,4888,50,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25.74,No,106.816666,-6.2,7688.2,Long-term Customers with Low Consumption Levels
4889,4889,6,Jakarta,Mid End,Yes,No,No,No,No,Yes,Debit,76.895,No,106.816666,-6.2,4696.9,Short-term Customers with High Consumption Levels
4890,4890,7,Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58.175,No,106.816666,-6.2,6108.7,Short-term Customers with Low Consumption Levels
4891,4891,72,Jakarta,High End,No,No,Yes,No,No,Yes,Credit,118.04,No,106.816666,-6.2,8044.4,Long-term Customers with High Consumption Levels
4892,4892,8,Jakarta,Mid End,No,Yes,No,No,No,No,Debit,64.415,No,106.816666,-6.2,7698.6,Short-term Customers with Low Consumption Levels
4893,4893,67,Jakarta,High End,Yes,No,No,Yes,Yes,Yes,Credit,138.71,No,106.816666,-6.2,6214,Long-term Customers with High Consumption Levels
4894,4894,72,Jakarta,High End,Yes,Yes,No,No,No,Yes,Credit,122.785,No,106.816666,-6.2,6856.2,Long-term Customers with High Consumption Levels
4895,4895,33,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.285,No,106.816666,-6.2,4511,Long-term Customers with Low Consumption Levels
4896,4896,70,Jakarta,Mid End,Yes,Yes,No,Yes,No,Yes,Digital Wallet,88.335,No,106.816666,-6.2,7168.2,Long-term Customers with High Consumption Levels
4897,4897,22,Jakarta,Mid End,No,Yes,Yes,No,Yes,No,Debit,84.825,No,106.816666,-6.2,6689.8,Short-term Customers with High Consumption Levels
4898,4898,59,Jakarta,High End,Yes,Yes,Yes,No,No,Yes,Debit,129.285,No,106.816666,-6.2,6821.1,Long-term Customers with High Consumption Levels
4899,4899,36,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.455,No,106.816666,-6.2,4583.8,Long-term Customers with Low Consumption Levels
4900,4900,51,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.935,No,106.816666,-6.2,5274.1,Long-term Customers with Low Consumption Levels
4901,4901,53,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,No,Debit,100.62,No,106.816666,-6.2,6906.9,Long-term Customers with High Consumption Levels
4902,4902,20,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.61,No,106.816666,-6.2,6383,Short-term Customers with Low Consumption Levels
4903,4903,63,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Credit,129.61,No,106.816666,-6.2,6675.5,Long-term Customers with High Consumption Levels
4904,4904,40,Jakarta,High End,No,Yes,No,No,No,No,Credit,97.24,No,106.816666,-6.2,4235.4,Long-term Customers with High Consumption Levels
4905,4905,35,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.895,No,106.816666,-6.2,5267.6,Long-term Customers with Low Consumption Levels
4906,4906,26,Jakarta,High End,No,No,No,No,No,Yes,Debit,102.635,No,106.816666,-6.2,5508.1,Short-term Customers with High Consumption Levels
4907,4907,53,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Credit,81.705,No,106.816666,-6.2,8165.3,Long-term Customers with Low Consumption Levels
4908,4908,34,Jakarta,High End,No,No,No,No,No,No,Credit,93.015,No,106.816666,-6.2,4657.9,Short-term Customers with High Consumption Levels
4909,4909,19,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,123.435,No,106.816666,-6.2,6910.8,Short-term Customers with High Consumption Levels
4910,4910,43,Jakarta,High End,Yes,Yes,Yes,No,No,No,Credit,111.93,No,106.816666,-6.2,3065.4,Long-term Customers with High Consumption Levels
4911,4911,6,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.415,No,106.816666,-6.2,3993.6,Short-term Customers with Low Consumption Levels
4912,4912,56,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.24,No,106.816666,-6.2,5540.6,Long-term Customers with Low Consumption Levels
4913,4913,34,Jakarta,High End,No,No,Yes,No,Yes,No,Digital Wallet,109.265,No,106.816666,-6.2,4518.8,Short-term Customers with High Consumption Levels
4914,4914,10,Jakarta,Mid End,No,Yes,No,Yes,No,No,Pulsa,47.125,No,106.816666,-6.2,5942.3,Short-term Customers with Low Consumption Levels
4915,4915,56,Jakarta,High End,No,Yes,No,No,Yes,Yes,Pulsa,128.18,No,106.816666,-6.2,7281.3,Long-term Customers with High Consumption Levels
4916,4916,55,Jakarta,High End,No,Yes,Yes,No,Yes,Yes,Credit,134.745,No,106.816666,-6.2,6198.4,Long-term Customers with High Consumption Levels
4917,4917,36,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,120.77,No,106.816666,-6.2,4641,Long-term Customers with High Consumption Levels
4918,4918,47,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.87,No,106.816666,-6.2,7012.2,Long-term Customers with Low Consumption Levels
4919,4919,12,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,26.13,No,106.816666,-6.2,3068,Short-term Customers with Low Consumption Levels
4920,4920,24,Jakarta,High End,No,Yes,No,No,No,No,Pulsa,104.65,No,106.816666,-6.2,5748.6,Short-term Customers with High Consumption Levels
4921,4921,35,Jakarta,Mid End,No,No,Yes,No,Yes,No,Pulsa,51.805,No,106.816666,-6.2,2639,Long-term Customers with Low Consumption Levels
4922,4922,67,Jakarta,Mid End,Yes,Yes,No,Yes,No,No,Credit,78.65,No,106.816666,-6.2,5671.9,Long-term Customers with Low Consumption Levels
4923,4923,21,Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Digital Wallet,135.005,No,106.816666,-6.2,5876,Short-term Customers with High Consumption Levels
4924,4924,13,Jakarta,Mid End,Yes,Yes,No,Yes,No,Yes,Debit,88.14,No,106.816666,-6.2,5349.5,Short-term Customers with High Consumption Levels
4925,4925,71,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.305,No,106.816666,-6.2,5677.1,Long-term Customers with Low Consumption Levels
4926,4926,29,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.155,No,106.816666,-6.2,6795.1,Short-term Customers with Low Consumption Levels
4927,4927,7,Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,115.7,No,106.816666,-6.2,7424.3,Short-term Customers with High Consumption Levels
4928,4928,57,Jakarta,Mid End,No,Yes,Yes,No,Yes,Yes,Pulsa,71.5,No,106.816666,-6.2,6008.6,Long-term Customers with Low Consumption Levels
4929,4929,65,Jakarta,Mid End,Yes,No,Yes,Yes,No,Yes,Debit,98.995,No,106.816666,-6.2,8030.1,Long-term Customers with High Consumption Levels
4930,4930,27,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.39,No,106.816666,-6.2,4106.7,Short-term Customers with Low Consumption Levels
4931,4931,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,152.555,No,106.816666,-6.2,5210.4,Long-term Customers with High Consumption Levels
4932,4932,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,106.816666,-6.2,5773.3,Short-term Customers with Low Consumption Levels
4933,4933,11,Jakarta,Mid End,No,No,No,No,No,No,Credit,58.76,No,106.816666,-6.2,6828.9,Short-term Customers with Low Consumption Levels
4934,4934,39,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,32.76,No,106.816666,-6.2,7088.9,Long-term Customers with Low Consumption Levels
4935,4935,59,Jakarta,High End,Yes,Yes,Yes,No,No,No,Pulsa,116.675,No,106.816666,-6.2,6721,Long-term Customers with High Consumption Levels
4936,4936,26,Jakarta,Mid End,Yes,No,No,Yes,Yes,Yes,Debit,97.5,No,106.816666,-6.2,6116.5,Short-term Customers with High Consumption Levels
4937,4937,2,Jakarta,Mid End,No,No,Yes,No,No,No,Digital Wallet,64.935,No,106.816666,-6.2,6826.3,Short-term Customers with Low Consumption Levels
4938,4938,72,Jakarta,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,85.41,No,106.816666,-6.2,8043.1,Long-term Customers with High Consumption Levels
4939,4939,65,Jakarta,Mid End,Yes,Yes,Yes,No,No,No,Credit,87.165,No,106.816666,-6.2,6791.2,Long-term Customers with High Consumption Levels
4940,4940,72,Jakarta,High End,No,Yes,Yes,Yes,Yes,Yes,Credit,144.17,No,106.816666,-6.2,8377.2,Long-term Customers with High Consumption Levels
4941,4941,6,Jakarta,High End,No,No,No,Yes,No,Yes,Debit,114.335,No,106.816666,-6.2,3489.2,Short-term Customers with High Consumption Levels
4942,4942,32,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.74,No,106.816666,-6.2,4986.8,Short-term Customers with Low Consumption Levels
4943,4943,50,Jakarta,Mid End,No,No,Yes,No,Yes,Yes,Debit,98.41,No,106.816666,-6.2,7987.2,Long-term Customers with High Consumption Levels
4944,4944,61,Jakarta,Mid End,Yes,No,Yes,Yes,Yes,Yes,Digital Wallet,80.795,No,106.816666,-6.2,8355.1,Long-term Customers with Low Consumption Levels
4945,4945,72,Jakarta,High End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,149.695,No,106.816666,-6.2,7017.4,Long-term Customers with High Consumption Levels
4946,4946,1,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.35,No,106.816666,-6.2,4039.1,Short-term Customers with Low Consumption Levels
4947,4947,12,Jakarta,High End,No,No,No,No,No,Yes,Pulsa,112.515,No,106.816666,-6.2,2679.3,Short-term Customers with High Consumption Levels
4948,4948,61,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.52,No,106.816666,-6.2,7666.1,Long-term Customers with Low Consumption Levels
4949,4949,18,Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.74,No,106.816666,-6.2,6250.4,Short-term Customers with Low Consumption Levels
4950,4950,21,Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,59.345,No,107.60981,-6.914744,7450.3,Short-term Customers with Low Consumption Levels
4951,4951,68,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Digital Wallet,73.32,No,107.60981,-6.914744,5922.8,Long-term Customers with Low Consumption Levels
4952,4952,12,Bandung,High End,No,No,No,No,No,No,Credit,95.29,No,107.60981,-6.914744,6706.7,Short-term Customers with High Consumption Levels
4953,4953,62,Bandung,High End,No,No,Yes,No,Yes,Yes,Pulsa,131.755,No,107.60981,-6.914744,6563.7,Long-term Customers with High Consumption Levels
4954,4954,1,Bandung,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,43.68,No,107.60981,-6.914744,5679.7,Short-term Customers with Low Consumption Levels
4955,4955,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,26.91,No,107.60981,-6.914744,3979.3,Short-term Customers with Low Consumption Levels
4956,4956,62,Bandung,High End,No,No,Yes,Yes,Yes,Yes,Pulsa,135.265,No,107.60981,-6.914744,7670,Long-term Customers with High Consumption Levels
4957,4957,36,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.325,No,107.60981,-6.914744,6853.6,Long-term Customers with Low Consumption Levels
4958,4958,69,Bandung,Mid End,Yes,Yes,No,Yes,Yes,No,Credit,95.81,No,107.60981,-6.914744,5548.4,Long-term Customers with High Consumption Levels
4959,4959,63,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,141.375,No,107.60981,-6.914744,5956.6,Long-term Customers with High Consumption Levels
4960,4960,23,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,26.195,No,107.60981,-6.914744,5722.6,Short-term Customers with Low Consumption Levels
4961,4961,10,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.675,No,107.60981,-6.914744,5103.8,Short-term Customers with Low Consumption Levels
4962,4962,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,33.735,No,107.60981,-6.914744,6593.6,Long-term Customers with Low Consumption Levels
4963,4963,45,Bandung,Mid End,Yes,No,No,Yes,No,Yes,Pulsa,91.065,No,107.60981,-6.914744,5489.9,Long-term Customers with High Consumption Levels
4964,4964,70,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,31.265,No,107.60981,-6.914744,6138.6,Long-term Customers with Low Consumption Levels
4965,4965,22,Bandung,High End,No,No,No,No,No,Yes,Pulsa,110.175,No,107.60981,-6.914744,5512,Short-term Customers with High Consumption Levels
4966,4966,52,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,29.965,No,107.60981,-6.914744,6398.6,Long-term Customers with Low Consumption Levels
4967,4967,65,Bandung,Mid End,Yes,No,Yes,Yes,Yes,Yes,Credit,77.935,No,107.60981,-6.914744,8126.3,Long-term Customers with Low Consumption Levels
4968,4968,72,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.415,No,107.60981,-6.914744,5751.2,Long-term Customers with Low Consumption Levels
4969,4969,10,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.48,No,107.60981,-6.914744,4911.4,Short-term Customers with Low Consumption Levels
4970,4970,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.065,No,107.60981,-6.914744,4953,Short-term Customers with Low Consumption Levels
4971,4971,5,Bandung,High End,No,Yes,No,No,No,Yes,Pulsa,111.215,No,107.60981,-6.914744,3705,Short-term Customers with High Consumption Levels
4972,4972,24,Bandung,Mid End,Yes,No,Yes,No,Yes,Yes,Credit,102.18,No,107.60981,-6.914744,3820.7,Short-term Customers with High Consumption Levels
4973,4973,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,151.84,No,107.60981,-6.914744,8127.6,Long-term Customers with High Consumption Levels
4974,4974,21,Bandung,Mid End,Yes,No,No,Yes,Yes,No,Digital Wallet,56.615,No,107.60981,-6.914744,7550.4,Short-term Customers with Low Consumption Levels
4975,4975,69,Bandung,Mid End,No,Yes,Yes,Yes,Yes,Yes,Credit,79.04,No,107.60981,-6.914744,7387.9,Long-term Customers with Low Consumption Levels
4976,4976,44,Bandung,Mid End,No,Yes,No,Yes,No,No,Debit,71.37,No,107.60981,-6.914744,5735.6,Long-term Customers with Low Consumption Levels
4977,4977,61,Bandung,Mid End,No,No,Yes,No,Yes,No,Pulsa,84.76,No,107.60981,-6.914744,8109.4,Long-term Customers with High Consumption Levels
4978,4978,72,Bandung,High End,No,Yes,Yes,Yes,Yes,Yes,Pulsa,140.66,No,107.60981,-6.914744,6204.9,Long-term Customers with High Consumption Levels
4979,4979,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,119.6,No,107.60981,-6.914744,5460,Long-term Customers with High Consumption Levels
4980,4980,14,Bandung,High End,No,No,No,No,No,No,Pulsa,97.63,No,107.60981,-6.914744,4902.3,Short-term Customers with High Consumption Levels
4981,4981,7,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,32.565,No,107.60981,-6.914744,6328.4,Short-term Customers with Low Consumption Levels
4982,4982,48,Bandung,High End,No,Yes,No,No,No,No,Pulsa,97.695,No,107.60981,-6.914744,4348.5,Long-term Customers with High Consumption Levels
4983,4983,55,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.35,No,107.60981,-6.914744,6587.1,Long-term Customers with Low Consumption Levels
4984,4984,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.09,No,107.60981,-6.914744,7313.8,Short-term Customers with Low Consumption Levels
4985,4985,45,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,145.86,No,107.60981,-6.914744,4018.3,Long-term Customers with High Consumption Levels
4986,4986,3,Bandung,High End,No,No,No,No,No,No,Digital Wallet,91.39,No,107.60981,-6.914744,5557.5,Short-term Customers with High Consumption Levels
4987,4987,71,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.48,No,107.60981,-6.914744,6357,Long-term Customers with Low Consumption Levels
4988,4988,8,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26.325,No,107.60981,-6.914744,6453.2,Short-term Customers with Low Consumption Levels
4989,4989,69,Bandung,Mid End,Yes,Yes,No,Yes,Yes,Yes,Debit,104.845,No,107.60981,-6.914744,6003.4,Long-term Customers with High Consumption Levels
4990,4990,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.475,No,107.60981,-6.914744,8066.5,Long-term Customers with High Consumption Levels
4991,4991,71,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Debit,104.78,No,107.60981,-6.914744,7081.1,Long-term Customers with High Consumption Levels
4992,4992,33,Bandung,Mid End,Yes,No,Yes,Yes,Yes,Yes,Debit,77.415,No,107.60981,-6.914744,7774,Short-term Customers with High Consumption Levels
4993,4993,16,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24.765,No,107.60981,-6.914744,5636.8,Short-term Customers with Low Consumption Levels
4994,4994,56,Bandung,High End,Yes,Yes,Yes,Yes,No,No,Pulsa,124.345,No,107.60981,-6.914744,8235.5,Long-term Customers with High Consumption Levels
4995,4995,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.935,No,107.60981,-6.914744,3551.6,Short-term Customers with Low Consumption Levels
4996,4996,57,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.22,No,107.60981,-6.914744,5452.2,Long-term Customers with Low Consumption Levels
4997,4997,56,Bandung,Mid End,No,Yes,Yes,No,No,No,Credit,46.93,No,107.60981,-6.914744,6619.6,Long-term Customers with Low Consumption Levels
4998,4998,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.675,No,107.60981,-6.914744,5328.7,Short-term Customers with Low Consumption Levels
4999,4999,40,Bandung,Mid End,Yes,No,No,Yes,Yes,No,Credit,83.33,No,107.60981,-6.914744,6572.8,Long-term Customers with Low Consumption Levels
5000,5000,46,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25.675,No,107.60981,-6.914744,3393,Long-term Customers with Low Consumption Levels
5001,5001,63,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.61,No,107.60981,-6.914744,5505.5,Long-term Customers with Low Consumption Levels
5002,5002,68,Bandung,High End,Yes,Yes,Yes,No,Yes,Yes,Pulsa,143.26,No,107.60981,-6.914744,5340.4,Long-term Customers with High Consumption Levels
5003,5003,69,Bandung,High End,Yes,Yes,No,Yes,Yes,Yes,Credit,138.255,No,107.60981,-6.914744,8209.5,Long-term Customers with High Consumption Levels
5004,5004,56,Bandung,High End,No,Yes,Yes,Yes,No,No,Pulsa,117.715,No,107.60981,-6.914744,8009.3,Long-term Customers with High Consumption Levels
5005,5005,10,Bandung,Mid End,No,Yes,Yes,No,No,Yes,Digital Wallet,85.67,No,107.60981,-6.914744,6875.7,Short-term Customers with High Consumption Levels
5006,5006,63,Bandung,High End,Yes,Yes,Yes,Yes,Yes,No,Credit,135.85,No,107.60981,-6.914744,6380.4,Long-term Customers with High Consumption Levels
5007,5007,24,Bandung,Mid End,Yes,Yes,Yes,Yes,No,Yes,Digital Wallet,68.25,No,107.60981,-6.914744,4293.9,Short-term Customers with Low Consumption Levels
5008,5008,19,Bandung,Mid End,No,No,Yes,No,No,No,Digital Wallet,72.93,No,107.60981,-6.914744,4377.1,Short-term Customers with High Consumption Levels
5009,5009,22,Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,115.375,No,107.60981,-6.914744,7260.5,Short-term Customers with High Consumption Levels
5010,5010,70,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.8,No,107.60981,-6.914744,8021,Long-term Customers with Low Consumption Levels
5011,5011,49,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,129.22,No,107.60981,-6.914744,6142.5,Long-term Customers with High Consumption Levels
5012,5012,42,Bandung,Mid End,No,No,Yes,Yes,Yes,Yes,Pulsa,95.095,No,107.60981,-6.914744,3290.3,Long-term Customers with High Consumption Levels
5013,5013,57,Bandung,Mid End,No,Yes,No,Yes,No,No,Digital Wallet,71.045,No,107.60981,-6.914744,5489.9,Long-term Customers with Low Consumption Levels
5014,5014,72,Bandung,High End,Yes,Yes,Yes,Yes,Yes,Yes,Credit,150.215,No,107.60981,-6.914744,6598.8,Long-term Customers with High Consumption Levels
5015,5015,46,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,135.785,No,107.60981,-6.914744,5333.9,Long-term Customers with High Consumption Levels
5016,5016,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Debit,118.495,No,107.60981,-6.914744,5604.3,Long-term Customers with High Consumption Levels
5017,5017,35,Bandung,High End,No,Yes,No,Yes,Yes,No,Pulsa,116.61,No,107.60981,-6.914744,3607.5,Short-term Customers with High Consumption Levels
5018,5018,72,Bandung,Mid End,Yes,Yes,Yes,Yes,Yes,Yes,Pulsa,120.12,No,107.60981,-6.914744,7185.1,Long-term Customers with High Consumption Levels
5019,5019,28,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25.87,No,107.60981,-6.914744,3883.1,Short-term Customers with Low Consumption Levels
5020,5020,45,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,24.505,No,107.60981,-6.914744,3448.9,Long-term Customers with Low Consumption Levels
5021,5021,1,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,33.475,No,107.60981,-6.914744,3339.7,Short-term Customers with Low Consumption Levels
5022,5022,6,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27.235,No,107.60981,-6.914744,7220.2,Short-term Customers with Low Consumption Levels
5023,5023,48,Bandung,High End,No,Yes,Yes,No,Yes,Yes,Pulsa,126.165,No,107.60981,-6.914744,7660.9,Long-term Customers with High Consumption Levels
5024,5024,25,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,33.02,No,107.60981,-6.914744,6825,Short-term Customers with Low Consumption Levels
5025,5025,64,Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Debit,25.61,No,107.60981,-6.914744,7060.3,Long-term Customers with Low Consumption Levels
5026,5026,50,Bandung,Mid End,Yes,Yes,No,No,No,No,Digital Wallet,45.5,No,107.60981,-6.914744,7317.7,Long-term Customers with Low Consumption Levels
5027,5027,52,Bandung,High End,No,No,Yes,No,Yes,Yes,Debit,131.625,No,107.60981,-6.914744,7740.2,Long-term Customers with High Consumption Levels
5028,5028,4,Bandung,High End,No,No,No,No,No,No,Pulsa,91.26,No,107.60981,-6.914744,5777.2,Short-term Customers with High Consumption Levels
5029,5029,32,Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,118.235,No,107.60981,-6.914744,7716.8,Short-term Customers with High Consumption Levels
